0.033000, 3.299096e-02, 9.994557e-01, 9.997224e-01
0.034000, 3.399011e-02, 9.994222e-01, 9.997053e-01
0.035000, 3.498921e-02, 9.993877e-01, 9.996878e-01
0.036000, 3.598826e-02, 9.993522e-01, 9.996697e-01
0.037000, 3.698726e-02, 9.993157e-01, 9.996511e-01
0.038000, 3.798620e-02, 9.992783e-01, 9.996320e-01
0.039000, 3.898508e-02, 9.992398e-01, 9.996124e-01
0.040000, 3.998390e-02, 9.992003e-01, 9.995922e-01
0.041000, 4.098266e-02, 9.991599e-01, 9.995716e-01
0.042000, 4.198136e-02, 9.991184e-01, 9.995505e-01
0.043000, 4.298000e-02, 9.990759e-01, 9.995288e-01
0.044000, 4.397857e-02, 9.990325e-01, 9.995067e-01
0.045000, 4.497708e-02, 9.989880e-01, 9.994840e-01
0.046000, 4.597552e-02, 9.989426e-01, 9.994608e-01
0.047000, 4.697389e-02, 9.988961e-01, 9.994372e-01
0.048000, 4.797219e-02, 9.988487e-01, 9.994130e-01
0.049000, 4.897041e-02, 9.988002e-01, 9.993883e-01
0.050000, 4.996856e-02, 9.987508e-01, 9.993631e-01
0.051000, 5.096664e-02, 9.987004e-01, 9.993374e-01
0.052000, 5.196464e-02, 9.986489e-01, 9.993112e-01
0.053000, 5.296256e-02, 9.985965e-01, 9.992845e-01
0.054000, 5.396040e-02, 9.985431e-01, 9.992572e-01
0.055000, 5.495816e-02, 9.984887e-01, 9.992295e-01
0.056000, 5.595584e-02, 9.984332e-01, 9.992013e-01
0.057000, 5.695344e-02, 9.983768e-01, 9.991725e-01
0.058000, 5.795094e-02, 9.983194e-01, 9.991433e-01
0.059000, 5.894836e-02, 9.982610e-01, 9.991135e-01
0.060000, 5.994569e-02, 9.982016e-01, 9.990832e-01
0.061000, 6.094294e-02, 9.981413e-01, 9.990525e-01
0.062000, 6.194008e-02, 9.980799e-01, 9.990212e-01
0.063000, 6.293714e-02, 9.980175e-01, 9.989894e-01
0.064000, 6.393410e-02, 9.979541e-01, 9.989571e-01
0.065000, 6.493097e-02, 9.978898e-01, 9.989243e-01
0.066000, 6.592773e-02, 9.978244e-01, 9.988910e-01
0.067000, 6.692440e-02, 9.977580e-01, 9.988572e-01
0.068000, 6.792097e-02, 9.976907e-01, 9.988229e-01
0.069000, 6.891743e-02, 9.976224e-01, 9.987881e-01
0.070000, 6.991380e-02, 9.975530e-01, 9.987528e-01
0.071000, 7.091005e-02, 9.974827e-01, 9.987170e-01
0.072000, 7.190620e-02, 9.974114e-01, 9.986807e-01
0.073000, 7.290224e-02, 9.973391e-01, 9.986438e-01
0.074000, 7.389817e-02, 9.972658e-01, 9.986065e-01
0.075000, 7.489399e-02, 9.971915e-01, 9.985687e-01
0.076000, 7.588970e-02, 9.971162e-01, 9.985303e-01
0.077000, 7.688530e-02, 9.970399e-01, 9.984915e-01
0.078000, 7.788077e-02, 9.969627e-01, 9.984521e-01
0.079000, 7.887613e-02, 9.968844e-01, 9.984123e-01
0.080000, 7.987138e-02, 9.968052e-01, 9.983719e-01
0.081000, 8.086650e-02, 9.967249e-01, 9.983311e-01
0.082000, 8.186150e-02, 9.966437e-01, 9.982897e-01
0.083000, 8.285638e-02, 9.965615e-01, 9.982478e-01
0.084000, 8.385113e-02, 9.964783e-01, 9.982055e-01
0.085000, 8.484576e-02, 9.963941e-01, 9.981626e-01
0.086000, 8.584025e-02, 9.963089e-01, 9.981193e-01
0.087000, 8.683462e-02, 9.962227e-01, 9.980754e-01
0.088000, 8.782886e-02, 9.961356e-01, 9.980310e-01
0.089000, 8.882297e-02, 9.960474e-01, 9.979861e-01
0.090000, 8.981695e-02, 9.959583e-01, 9.979408e-01
0.091000, 9.081079e-02, 9.958682e-01, 9.978949e-01
0.092000, 9.180449e-02, 9.957771e-01, 9.978485e-01
0.093000, 9.279806e-02, 9.956850e-01, 9.978017e-01
0.094000, 9.379148e-02, 9.955919e-01, 9.977543e-01
0.095000, 9.478477e-02, 9.954978e-01, 9.977064e-01
0.096000, 9.577791e-02, 9.954027e-01, 9.976580e-01
0.097000, 9.677091e-02, 9.953067e-01, 9.976092e-01
0.098000, 9.776376e-02, 9.952096e-01, 9.975598e-01
0.099000, 9.875647e-02, 9.951116e-01, 9.975099e-01
0.100000, 9.974903e-02, 9.950126e-01, 9.974596e-01
0.101000, 1.007414e-01, 9.949126e-01, 9.974087e-01
0.102000, 1.017337e-01, 9.948117e-01, 9.973573e-01
0.103000, 1.027258e-01, 9.947097e-01, 9.973055e-01
0.104000, 1.037178e-01, 9.946068e-01, 9.972531e-01
0.105000, 1.047096e-01, 9.945028e-01, 9.972002e-01
0.106000, 1.057012e-01, 9.943979e-01, 9.971469e-01
0.107000, 1.066927e-01, 9.942920e-01, 9.970930e-01
0.108000, 1.076840e-01, 9.941852e-01, 9.970387e-01
0.109000, 1.086752e-01, 9.940773e-01, 9.969838e-01
0.110000, 1.096662e-01, 9.939685e-01, 9.969285e-01
0.111000, 1.106570e-01, 9.938587e-01, 9.968726e-01
0.112000, 1.116477e-01, 9.937479e-01, 9.968163e-01
0.113000, 1.126382e-01, 9.936361e-01, 9.967595e-01
0.114000, 1.136285e-01, 9.935233e-01, 9.967021e-01
0.115000, 1.146186e-01, 9.934096e-01, 9.966443e-01
0.116000, 1.156086e-01, 9.932948e-01, 9.965860e-01
0.117000, 1.165985e-01, 9.931791e-01, 9.965272e-01
0.118000, 1.175881e-01, 9.930625e-01, 9.964679e-01
0.119000, 1.185776e-01, 9.929448e-01, 9.964081e-01
0.120000, 1.195669e-01, 9.928262e-01, 9.963478e-01
0.121000, 1.205560e-01, 9.927065e-01, 9.962870e-01
0.122000, 1.215449e-01, 9.925859e-01, 9.962257e-01
0.123000, 1.225336e-01, 9.924644e-01, 9.961639e-01
0.124000, 1.235222e-01, 9.923418e-01, 9.961017e-01
0.125000, 1.245106e-01, 9.922183e-01, 9.960389e-01
0.126000, 1.254988e-01, 9.920938e-01, 9.959757e-01
0.127000, 1.264868e-01, 9.919683e-01, 9.959119e-01
0.128000, 1.274746e-01, 9.918418e-01, 9.958477e-01
0.129000, 1.284622e-01, 9.917144e-01, 9.957830e-01
0.130000, 1.294497e-01, 9.915860e-01, 9.957177e-01
0.131000, 1.304369e-01, 9.914566e-01, 9.956520e-01
0.132000, 1.314240e-01, 9.913263e-01, 9.955858e-01
0.133000, 1.324108e-01, 9.911949e-01, 9.955191e-01
0.134000, 1.333975e-01, 9.910626e-01, 9.954520e-01
0.135000, 1.343839e-01, 9.909293e-01, 9.953843e-01
0.136000, 1.353702e-01, 9.907951e-01, 9.953161e-01
0.137000, 1.363562e-01, 9.906599e-01, 9.952475e-01
0.138000, 1.373421e-01, 9.905237e-01, 9.951783e-01
0.139000, 1.383277e-01, 9.903865e-01, 9.951087e-01
0.140000, 1.393132e-01, 9.902484e-01, 9.950386e-01
0.141000, 1.402984e-01, 9.901093e-01, 9.949680e-01
0.142000, 1.412834e-01, 9.899692e-01, 9.948969e-01
0.143000, 1.422682e-01, 9.898281e-01, 9.948253e-01
0.144000, 1.432528e-01, 9.896861e-01, 9.947533e-01
0.145000, 1.442372e-01, 9.895431e-01, 9.946807e-01
0.146000, 1.452214e-01, 9.893992e-01, 9.946077e-01
0.147000, 1.462053e-01, 9.892543e-01, 9.945342e-01
0.148000, 1.471891e-01, 9.891084e-01, 9.944602e-01
0.149000, 1.481726e-01, 9.889615e-01, 9.943857e-01
0.150000, 1.491559e-01, 9.888137e-01, 9.943107e-01
0.151000, 1.501390e-01, 9.886649e-01, 9.942352e-01
0.152000, 1.511218e-01, 9.885151e-01, 9.941593e-01
0.153000, 1.521045e-01, 9.883644e-01, 9.940829e-01
0.154000, 1.530869e-01, 9.882127e-01, 9.940060e-01
0.155000, 1.540690e-01, 9.880601e-01, 9.939286e-01
0.156000, 1.550510e-01, 9.879065e-01, 9.938507e-01
0.157000, 1.560327e-01, 9.877519e-01, 9.937723e-01
0.158000, 1.570142e-01, 9.875963e-01, 9.936935e-01
0.159000, 1.579954e-01, 9.874398e-01, 9.936142e-01
0.160000, 1.589765e-01, 9.872824e-01, 9.935344e-01
0.161000, 1.599572e-01, 9.871239e-01, 9.934541e-01
0.162000, 1.609378e-01, 9.869646e-01, 9.933733e-01
0.163000, 1.619181e-01, 9.868042e-01, 9.932920e-01
0.164000, 1.628982e-01, 9.866429e-01, 9.932103e-01
0.165000, 1.638780e-01, 9.864806e-01, 9.931281e-01
0.166000, 1.648576e-01, 9.863174e-01, 9.930454e-01
0.167000, 1.658369e-01, 9.861532e-01, 9.929623e-01
0.168000, 1.668160e-01, 9.859880e-01, 9.928786e-01
0.169000, 1.677948e-01, 9.858219e-01, 9.927945e-01
0.170000, 1.687734e-01, 9.856549e-01, 9.927099e-01
0.171000, 1.697518e-01, 9.854869e-01, 9.926248e-01
0.172000, 1.707299e-01, 9.853179e-01, 9.925393e-01
0.173000, 1.717077e-01, 9.851479e-01, 9.924532e-01
0.174000, 1.726853e-01, 9.849771e-01, 9.923667e-01
0.175000, 1.736626e-01, 9.848052e-01, 9.922797e-01
0.176000, 1.746397e-01, 9.846324e-01, 9.921923e-01
0.177000, 1.756165e-01, 9.844587e-01, 9.921043e-01
0.178000, 1.765931e-01, 9.842839e-01, 9.920159e-01
0.179000, 1.775693e-01, 9.841083e-01, 9.919270e-01
0.180000, 1.785454e-01, 9.839317e-01, 9.918377e-01
0.181000, 1.795211e-01, 9.837541e-01, 9.917479e-01
0.182000, 1.804967e-01, 9.835756e-01, 9.916575e-01
0.183000, 1.814719e-01, 9.833961e-01, 9.915668e-01
0.184000, 1.824469e-01, 9.832157e-01, 9.914755e-01
0.185000, 1.834216e-01, 9.830343e-01, 9.913838e-01
0.186000, 1.843960e-01, 9.828520e-01, 9.912916e-01
0.187000, 1.853701e-01, 9.826688e-01, 9.911989e-01
0.188000, 1.863440e-01, 9.824846e-01, 9.911058e-01
0.189000, 1.873176e-01, 9.822994e-01, 9.910122e-01
0.190000, 1.882910e-01, 9.821133e-01, 9.909181e-01
0.191000, 1.892640e-01, 9.819262e-01, 9.908236e-01
0.192000, 1.902368e-01, 9.817382e-01, 9.907286e-01
0.193000, 1.912093e-01, 9.815493e-01, 9.906331e-01
0.194000, 1.921815e-01, 9.813594e-01, 9.905371e-01
0.195000, 1.931534e-01, 9.811686e-01, 9.904407e-01
0.196000, 1.941251e-01, 9.809768e-01, 9.903438e-01
0.197000, 1.950964e-01, 9.807841e-01, 9.902465e-01
0.198000, 1.960675e-01, 9.805904e-01, 9.901486e-01
0.199000, 1.970383e-01, 9.803958e-01, 9.900504e-01
0.200000, 1.980088e-01, 9.802002e-01, 9.899516e-01
0.201000, 1.989790e-01, 9.800038e-01, 9.898524e-01
0.202000, 1.999489e-01, 9.798063e-01, 9.897527e-01
0.203000, 2.009185e-01, 9.796080e-01, 9.896526e-01
0.204000, 2.018879e-01, 9.794086e-01, 9.895519e-01
0.205000, 2.028569e-01, 9.792084e-01, 9.894509e-01
0.206000, 2.038256e-01, 9.790072e-01, 9.893493e-01
0.207000, 2.047941e-01, 9.788051e-01, 9.892473e-01
0.208000, 2.057622e-01, 9.786020e-01, 9.891449e-01
0.209000, 2.067300e-01, 9.783980e-01, 9.890419e-01
0.210000, 2.076975e-01, 9.781931e-01, 9.889386e-01
0.211000, 2.086648e-01, 9.779872e-01, 9.888347e-01
0.212000, 2.096317e-01, 9.777804e-01, 9.887304e-01
0.213000, 2.105983e-01, 9.775727e-01, 9.886256e-01
0.214000, 2.115646e-01, 9.773640e-01, 9.885204e-01
0.215000, 2.125306e-01, 9.771544e-01, 9.884147e-01
0.216000, 2.134962e-01, 9.769439e-01, 9.883086e-01
0.217000, 2.144616e-01, 9.767324e-01, 9.882020e-01
0.218000, 2.154267e-01, 9.765200e-01, 9.880949e-01
0.219000, 2.163914e-01, 9.763067e-01, 9.879874e-01
0.220000, 2.173558e-01, 9.760924e-01, 9.878794e-01
0.221000, 2.183199e-01, 9.758773e-01, 9.877710e-01
0.222000, 2.192837e-01, 9.756611e-01, 9.876621e-01
0.223000, 2.202472e-01, 9.754441e-01, 9.875528e-01
0.224000, 2.212103e-01, 9.752261e-01, 9.874430e-01
0.225000, 2.221731e-01, 9.750072e-01, 9.873327e-01
0.226000, 2.231356e-01, 9.747874e-01, 9.872220e-01
0.227000, 2.240978e-01, 9.745667e-01, 9.871109e-01
0.228000, 2.250596e-01, 9.743450e-01, 9.869993e-01
0.229000, 2.260211e-01, 9.741224e-01, 9.868872e-01
0.230000, 2.269823e-01, 9.738989e-01, 9.867747e-01
0.231000, 2.279432e-01, 9.736744e-01, 9.866617e-01
0.232000, 2.289037e-01, 9.734491e-01, 9.865483e-01
0.233000, 2.298639e-01, 9.732228e-01, 9.864344e-01
0.234000, 2.308237e-01, 9.729956e-01, 9.863201e-01
0.235000, 2.317833e-01, 9.727675e-01, 9.862054e-01
0.236000, 2.327424e-01, 9.725384e-01, 9.860902e-01
0.237000, 2.337013e-01, 9.723084e-01, 9.859745e-01
0.238000, 2.346598e-01, 9.720776e-01, 9.858584e-01
0.239000, 2.356179e-01, 9.718458e-01, 9.857418e-01
0.240000, 2.365758e-01, 9.716130e-01, 9.856248e-01
0.241000, 2.375332e-01, 9.713794e-01, 9.855074e-01
0.242000, 2.384904e-01, 9.711449e-01, 9.853895e-01
0.243000, 2.394471e-01, 9.709094e-01, 9.852711e-01
0.244000, 2.404036e-01, 9.706730e-01, 9.851523e-01
0.245000, 2.413597e-01, 9.704357e-01, 9.850331e-01
0.246000, 2.423154e-01, 9.701975e-01, 9.849134e-01
0.247000, 2.432708e-01, 9.699584e-01, 9.847933e-01
0.248000, 2.442258e-01, 9.697184e-01, 9.846727e-01
0.249000, 2.451805e-01, 9.694774e-01, 9.845517e-01
0.250000, 2.461348e-01, 9.692356e-01, 9.844303e-01
0.251000, 2.470888e-01, 9.689928e-01, 9.843084e-01
0.252000, 2.480424e-01, 9.687492e-01, 9.841861e-01
0.253000, 2.489956e-01, 9.685046e-01, 9.840633e-01
0.254000, 2.499485e-01, 9.682591e-01, 9.839401e-01
0.255000, 2.509011e-01, 9.680127e-01, 9.838165e-01
0.256000, 2.518532e-01, 9.677654e-01, 9.836924e-01
0.257000, 2.528050e-01, 9.675172e-01, 9.835678e-01
0.258000, 2.537565e-01, 9.672681e-01, 9.834429e-01
0.259000, 2.547075e-01, 9.670181e-01, 9.833175e-01
0.260000, 2.556582e-01, 9.667672e-01, 9.831917e-01
0.261000, 2.566086e-01, 9.665154e-01, 9.830654e-01
0.262000, 2.575585e-01, 9.662627e-01, 9.829387e-01
0.263000, 2.585081e-01, 9.660091e-01, 9.828115e-01
0.264000, 2.594573e-01, 9.657546e-01, 9.826840e-01
0.265000, 2.604062e-01, 9.654992e-01, 9.825560e-01
0.266000, 2.613547e-01, 9.652428e-01, 9.824275e-01
0.267000, 2.623027e-01, 9.649856e-01, 9.822986e-01
0.268000, 2.632505e-01, 9.647275e-01, 9.821693e-01
0.269000, 2.641978e-01, 9.644685e-01, 9.820396e-01
0.270000, 2.651448e-01, 9.642086e-01, 9.819094e-01
0.271000, 2.660913e-01, 9.639478e-01, 9.817788e-01
0.272000, 2.670375e-01, 9.636861e-01, 9.816478e-01
0.273000, 2.679833e-01, 9.634235e-01, 9.815163e-01
0.274000, 2.689288e-01, 9.631601e-01, 9.813844e-01
0.275000, 2.698738e-01, 9.628957e-01, 9.812521e-01
0.276000, 2.708184e-01, 9.626304e-01, 9.811194e-01
0.277000, 2.717627e-01, 9.623643e-01, 9.809862e-01
0.278000, 2.727066e-01, 9.620973e-01, 9.808526e-01
0.279000, 2.736500e-01, 9.618293e-01, 9.807186e-01
0.280000, 2.745931e-01, 9.615605e-01, 9.805842e-01
0.281000, 2.755358e-01, 9.612908e-01, 9.804493e-01
0.282000, 2.764781e-01, 9.610202e-01, 9.803140e-01
0.283000, 2.774200e-01, 9.607487e-01, 9.801783e-01
0.284000, 2.783615e-01, 9.604764e-01, 9.800421e-01
0.285000, 2.793026e-01, 9.602031e-01, 9.799056e-01
0.286000, 2.802434e-01, 9.599290e-01, 9.797686e-01
0.287000, 2.811837e-01, 9.596540e-01, 9.796312e-01
0.288000, 2.821236e-01, 9.593781e-01, 9.794933e-01
0.289000, 2.830631e-01, 9.591013e-01, 9.793551e-01
0.290000, 2.840022e-01, 9.588236e-01, 9.792164e-01
0.291000, 2.849409e-01, 9.585451e-01, 9.790773e-01
0.292000, 2.858791e-01, 9.582657e-01, 9.789378e-01
0.293000, 2.868170e-01, 9.579854e-01, 9.787979e-01
0.294000, 2.877545e-01, 9.577042e-01, 9.786576e-01
0.295000, 2.886916e-01, 9.574222e-01, 9.785168e-01
0.296000, 2.896282e-01, 9.571392e-01, 9.783756e-01
0.297000, 2.905644e-01, 9.568554e-01, 9.782341e-01
0.298000, 2.915003e-01, 9.565707e-01, 9.780921e-01
0.299000, 2.924357e-01, 9.562852e-01, 9.779496e-01
0.300000, 2.933707e-01, 9.559988e-01, 9.778068e-01
0.301000, 2.943052e-01, 9.557115e-01, 9.776636e-01
0.302000, 2.952394e-01, 9.554233e-01, 9.775199e-01
0.303000, 2.961731e-01, 9.551343e-01, 9.773759e-01
0.304000, 2.971064e-01, 9.548444e-01, 9.772314e-01
0.305000, 2.980393e-01, 9.545536e-01, 9.770865e-01
0.306000, 2.989718e-01, 9.542619e-01, 9.769412e-01
0.307000, 2.999038e-01, 9.539694e-01, 9.767955e-01
0.308000, 3.008355e-01, 9.536761e-01, 9.766494e-01
0.309000, 3.017667e-01, 9.533818e-01, 9.765028e-01
0.310000, 3.026974e-01, 9.530867e-01, 9.763559e-01
0.311000, 3.036278e-01, 9.527907e-01, 9.762086e-01
0.312000, 3.045577e-01, 9.524939e-01, 9.760608e-01
0.313000, 3.054871e-01, 9.521962e-01, 9.759127e-01
0.314000, 3.064162e-01, 9.518976e-01, 9.757641e-01
0.315000, 3.073448e-01, 9.515982e-01, 9.756152e-01
0.316000, 3.082730e-01, 9.512979e-01, 9.754658e-01
0.317000, 3.092007e-01, 9.509968e-01, 9.753161e-01
0.318000, 3.101280e-01, 9.506948e-01, 9.751659e-01
0.319000, 3.110549e-01, 9.503919e-01, 9.750153e-01
0.320000, 3.119813e-01, 9.500882e-01, 9.748644e-01
0.321000, 3.129073e-01, 9.497837e-01, 9.747130e-01
0.322000, 3.138328e-01, 9.494782e-01, 9.745612e-01
0.323000, 3.147580e-01, 9.491720e-01, 9.744090e-01
0.324000, 3.156826e-01, 9.488648e-01, 9.742565e-01
0.325000, 3.166068e-01, 9.485569e-01, 9.741035e-01
0.326000, 3.175306e-01, 9.482480e-01, 9.739502e-01
0.327000, 3.184539e-01, 9.479383e-01, 9.737964e-01
0.328000, 3.193768e-01, 9.476278e-01, 9.736422e-01
0.329000, 3.202992e-01, 9.473164e-01, 9.734877e-01
0.330000, 3.212212e-01, 9.470042e-01, 9.733327e-01
0.331000, 3.221427e-01, 9.466911e-01, 9.731774e-01
0.332000, 3.230638e-01, 9.463772e-01, 9.730217e-01
0.333000, 3.239844e-01, 9.460624e-01, 9.728656e-01
0.334000, 3.249046e-01, 9.457468e-01, 9.727090e-01
0.335000, 3.258243e-01, 9.454303e-01, 9.725521e-01
0.336000, 3.267435e-01, 9.451130e-01, 9.723948e-01
0.337000, 3.276623e-01, 9.447949e-01, 9.722371e-01
0.338000, 3.285807e-01, 9.444759e-01, 9.720791e-01
0.339000, 3.294985e-01, 9.441561e-01, 9.719206e-01
0.340000, 3.304160e-01, 9.438354e-01, 9.717618e-01
0.341000, 3.313329e-01, 9.435139e-01, 9.716025e-01
0.342000, 3.322494e-01, 9.431916e-01, 9.714429e-01
0.343000, 3.331654e-01, 9.428684e-01, 9.712829e-01
0.344000, 3.340810e-01, 9.425444e-01, 9.711225e-01
0.345000, 3.349961e-01, 9.422195e-01, 9.709617e-01
0.346000, 3.359107e-01, 9.418938e-01, 9.708005e-01
0.347000, 3.368248e-01, 9.415673e-01, 9.706390e-01
0.348000, 3.377385e-01, 9.412400e-01, 9.704770e-01
0.349000, 3.386518e-01, 9.409118e-01, 9.703147e-01
0.350000, 3.395645e-01, 9.405828e-01, 9.701520e-01
0.351000, 3.404768e-01, 9.402529e-01, 9.699889e-01
0.352000, 3.413886e-01, 9.399223e-01, 9.698255e-01
0.353000, 3.422999e-01, 9.395908e-01, 9.696616e-01
0.354000, 3.432107e-01, 9.392584e-01, 9.694974e-01
0.355000, 3.441211e-01, 9.389253e-01, 9.693328e-01
0.356000, 3.450310e-01, 9.385913e-01, 9.691679e-01
0.357000, 3.459404e-01, 9.382565e-01, 9.690025e-01
0.358000, 3.468493e-01, 9.379209e-01, 9.688368e-01
0.359000, 3.477578e-01, 9.375844e-01, 9.686707e-01
0.360000, 3.486658e-01, 9.372471e-01, 9.685042e-01
0.361000, 3.495733e-01, 9.369090e-01, 9.683374e-01
0.362000, 3.504803e-01, 9.365701e-01, 9.681701e-01
0.363000, 3.513868e-01, 9.362304e-01, 9.680026e-01
0.364000, 3.522928e-01, 9.358898e-01, 9.678346e-01
0.365000, 3.531983e-01, 9.355485e-01, 9.676663e-01
0.366000, 3.541034e-01, 9.352063e-01, 9.674975e-01
0.367000, 3.550080e-01, 9.348633e-01, 9.673285e-01
0.368000, 3.559120e-01, 9.345195e-01, 9.671590e-01
0.369000, 3.568156e-01, 9.341748e-01, 9.669892e-01
0.370000, 3.577187e-01, 9.338294e-01, 9.668190e-01
0.371000, 3.586213e-01, 9.334831e-01, 9.666485e-01
0.372000, 3.595234e-01, 9.331361e-01, 9.664776e-01
0.373000, 3.604250e-01, 9.327882e-01, 9.663063e-01
0.374000, 3.613261e-01, 9.324395e-01, 9.661346e-01
0.375000, 3.622267e-01, 9.320900e-01, 9.659626e-01
0.376000, 3.631269e-01, 9.317397e-01, 9.657903e-01
0.377000, 3.640265e-01, 9.313886e-01, 9.656175e-01
0.378000, 3.649256e-01, 9.310367e-01, 9.654444e-01
0.379000, 3.658242e-01, 9.306840e-01, 9.652710e-01
0.380000, 3.667223e-01, 9.303305e-01, 9.650972e-01
0.381000, 3.676199e-01, 9.299761e-01, 9.649230e-01
0.382000, 3.685170e-01, 9.296210e-01, 9.647484e-01
0.383000, 3.694136e-01, 9.292651e-01, 9.645735e-01
0.384000, 3.703097e-01, 9.289083e-01, 9.643983e-01
0.385000, 3.712053e-01, 9.285508e-01, 9.642227e-01
0.386000, 3.721004e-01, 9.281925e-01, 9.640467e-01
0.387000, 3.729949e-01, 9.278334e-01, 9.638704e-01
0.388000, 3.738890e-01, 9.274735e-01, 9.636937e-01
0.389000, 3.747825e-01, 9.271128e-01, 9.635167e-01
0.390000, 3.756756e-01, 9.267512e-01, 9.633393e-01
0.391000, 3.765681e-01, 9.263889e-01, 9.631616e-01
0.392000, 3.774601e-01, 9.260259e-01, 9.629835e-01
0.393000, 3.783516e-01, 9.256620e-01, 9.628050e-01
0.394000, 3.792426e-01, 9.252973e-01, 9.626262e-01
0.395000, 3.801330e-01, 9.249318e-01, 9.624471e-01
0.396000, 3.810229e-01, 9.245656e-01, 9.622676e-01
0.397000, 3.819124e-01, 9.241985e-01, 9.620878e-01
0.398000, 3.828013e-01, 9.238307e-01, 9.619076e-01
0.399000, 3.836896e-01, 9.234621e-01, 9.617271e-01
0.400000, 3.845775e-01, 9.230927e-01, 9.615462e-01
0.401000, 3.854648e-01, 9.227225e-01, 9.613650e-01
0.402000, 3.863517e-01, 9.223516e-01, 9.611834e-01
0.403000, 3.872379e-01, 9.219798e-01, 9.610015e-01
0.404000, 3.881237e-01, 9.216073e-01, 9.608192e-01
0.405000, 3.890089e-01, 9.212340e-01, 9.606366e-01
0.406000, 3.898936e-01, 9.208599e-01, 9.604537e-01
0.407000, 3.907778e-01, 9.204850e-01, 9.602704e-01
0.408000, 3.916615e-01, 9.201094e-01, 9.600868e-01
0.409000, 3.925446e-01, 9.197330e-01, 9.599028e-01
0.410000, 3.934272e-01, 9.193558e-01, 9.597185e-01
0.411000, 3.943092e-01, 9.189778e-01, 9.595339e-01
0.412000, 3.951908e-01, 9.185991e-01, 9.593489e-01
0.413000, 3.960717e-01, 9.182196e-01, 9.591636e-01
0.414000, 3.969522e-01, 9.178393e-01, 9.589780e-01
0.415000, 3.978321e-01, 9.174582e-01, 9.587920e-01
0.416000, 3.987115e-01, 9.170764e-01, 9.586057e-01
0.417000, 3.995904e-01, 9.166938e-01, 9.584190e-01
0.418000, 4.004687e-01, 9.163105e-01, 9.582321e-01
0.419000, 4.013464e-01, 9.159263e-01, 9.580447e-01
0.420000, 4.022237e-01, 9.155414e-01, 9.578571e-01
0.421000, 4.031003e-01, 9.151558e-01, 9.576691e-01
0.422000, 4.039765e-01, 9.147694e-01, 9.574808e-01
0.423000, 4.048521e-01, 9.143822e-01, 9.572922e-01
0.424000, 4.057272e-01, 9.139942e-01, 9.571032e-01
0.425000, 4.066017e-01, 9.136055e-01, 9.569139e-01
0.426000, 4.074756e-01, 9.132161e-01, 9.567243e-01
0.427000, 4.083491e-01, 9.128259e-01, 9.565344e-01
0.428000, 4.092219e-01, 9.124349e-01, 9.563441e-01
0.429000, 4.100943e-01, 9.120431e-01, 9.561535e-01
0.430000, 4.109660e-01, 9.116507e-01, 9.559626e-01
0.431000, 4.118373e-01, 9.112574e-01, 9.557714e-01
0.432000, 4.127079e-01, 9.108634e-01, 9.555798e-01
0.433000, 4.135781e-01, 9.104687e-01, 9.553879e-01
0.434000, 4.144476e-01, 9.100732e-01, 9.551957e-01
0.435000, 4.153167e-01, 9.096769e-01, 9.550032e-01
0.436000, 4.161851e-01, 9.092799e-01, 9.548104e-01
